DS_Name;T;N;p;k;Bin;Cost;SDratio;correl;cancor1;cancor2;fract1;fract2;skewness;kurtosis;Hc;Hx;MCx;EnAtr;NSRatio;Alg_Name;outcome
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;0.0;3.529
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;1.0;5.193
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;2.0;1.664
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;3.0;2.596
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;4.0;3.196
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;5.0;3.129
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;6.0;2.13
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;7.0;1.798
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;8.0;51.73
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;9.0;2.33
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;10.0;4.394
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;11.0;8.455
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;12.0;0.067
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;13.0;0.133
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;14.0;1.465
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;15.0;3.196
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;16.0;6.724
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;17.0;3.329
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;18.0;3.262
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;19.0;0.0
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;20.0;4.394
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;21.0;2.596
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;22.0;1.332
7.0;768;768;8;2;0;0;10.377;0.1439;0.5507;?;1.0;?;10.586;5.827000000000001;0.9331;45.301;0.112;833.125;394.473;23.0;0.599
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;0.0;48.412
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;1.0;9.413
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;2.0;14.792
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;3.0;83.376
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;4.0;41.688
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;5.0;45.722
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;6.0;50.653
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;7.0;77.548
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;8.0;8.068999999999999
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;9.0;55.135
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;10.0;38.99800000000001
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;11.0;382.362
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;12.0;11.206
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;13.0;30.033
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;14.0;78.445
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;15.0;47.963
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;16.0;0.0
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;17.0;12.550999999999998
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;18.0;6.276
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;19.0;17.482
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;20.0;46.17
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;21.0;3.138
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;22.0;16.137
8.0;9000;18000;16;10;0;0;15.673;0.2119;0.8929;0.8902;0.2031;0.4049;0.8562;51.256;33.219;65.452;0.5049;657.932;119.634;23.0;25.551
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;0.0;0.0
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;1.0;10.390999999999998
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;2.0;3.401
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;3.0;6.297999999999999
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;4.0;6.864
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;5.0;8.25
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;6.0;9.068
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;7.0;7.746
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;8.0;52.018
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;9.0;9.068
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;10.0;11.336
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;11.0;27.457
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;12.0;1.071
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;13.0;1.889
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;14.0;9.824
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;15.0;10.139
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;16.0;12.658
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;17.0;18.767
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;18.0;17.003
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;19.0;2.96
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;20.0;8.187000000000001
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;21.0;7.494
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;22.0;9.194
9.0;570;570;45;3;43;0;1.1909999999999998;0.7509999999999999;0.8842;0.3002;0.8966;1.0;18.972;0.9866;15.749;0.8717;0.0366;430.301;228.169;23.0;10.390999999999998
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;0.0;10.489
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;1.0;1.4980000000000002
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;2.0;7.247999999999997
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;3.0;5.138
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;4.0;7.431
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;5.0;13.761
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;6.0;2.385
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;7.0;2.08
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;8.0;3041.74
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;9.0;1.4680000000000002
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;10.0;9.817
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;11.0;5.046
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;12.0;1.957
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;13.0;0.0
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;14.0;10.52
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;15.0;6.9110000000000005
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;16.0;4.862
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;17.0;19.113
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;18.0;13.089
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;19.0;0.092
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;20.0;11.927
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;21.0;2.569
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;22.0;13.333
10.0;1000;1000;24;2;9;1;10.369000000000002;0.0848;0.5044;?;1.0;?;16.986;77.943;0.8813;15.031;0.0187;471.283;793.797;23.0;2.018
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;0.0;28.78
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;1.0;10.311
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;2.0;2.641
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;3.0;4.43
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;4.0;3.499
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;5.0;47.81100000000001
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;6.0;1.79
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;7.0;11.317
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;8.0;1.139
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;9.0;2.152
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;10.0;26.324
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;11.0;19.334
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;12.0;6.331
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;13.0;1.4280000000000002
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;14.0;14.534
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;15.0;5.5920000000000005
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;16.0;12.825
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;17.0;60.68
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;18.0;21.169
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;19.0;0.0
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;20.0;26.391
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;21.0;1.5530000000000002
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;22.0;33.388000000000005
11.0;900;900;6;3;1;1;11.231;0.1217;0.7176;0.1057;0.9787;1.0;10.071;50.408;13.574000000000002;19.786;0.1929;703.681;925.713;23.0;2.8480000000000003
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;0.0;5.377999999999999
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;1.0;0.48
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;2.0;2.907
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;3.0;0.0
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;4.0;2.209
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;5.0;5.916
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;6.0;1.134
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;7.0;1.017
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;8.0;1.352
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;9.0;0.974
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;10.0;5.7120000000000015
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;11.0;2.7030000000000003
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;12.0;1.933
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;13.0;0.276
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;14.0;2.049
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;15.0;3.721
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;16.0;1.5119999999999998
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;17.0;4.637
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;18.0;3.285
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;19.0;0.32
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;20.0;6.831
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;21.0;0.698
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;22.0;5.916
12.0;270;270;13;2;5;1;10.612;0.1236;0.7384;?;1.0;?;0.956;36.494;0.9902;16.386;0.0876;113.037;177.055;23.0;1.5119999999999998
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;0.0;100.289
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;1.0;2.7110000000000003
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;2.0;19.651
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;3.0;137.559
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;4.0;96.901
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;5.0;108.421
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;6.0;664.078
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;7.0;169.408
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;8.0;37.27
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;9.0;77.928
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;10.0;108.421
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;11.0;596.315
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;12.0;12.875
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;13.0;37.27
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;14.0;132.816
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;15.0;101.645
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;16.0;0.0
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;17.0;664.078
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;18.0;4.066
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;19.0;21.007
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;20.0;96.224
